% Model:              Transmission rate calculation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jul 9 2025, 16:06
% Table:              目标表面 - 目标表面
% B1 (mm)                freq (Hz)                abs(comp1.w) (m)
91                       39000                    7.483947390196458E-7
91                       40000                    7.537685554775118E-7
91                       41000                    1.0547692897609885E-6
91                       42000                    1.936865017656148E-6
91                       43000                    1.2164268683601357E-6
91                       44000                    7.7236310394905E-7
91                       45000                    6.922168880046318E-7
91                       46000                    8.35754422933042E-7
91                       47000                    1.382662432288377E-6
91                       48000                    1.4627656871425143E-6
91                       49000                    8.663009795106613E-7
91                       50000                    6.909280431749595E-7
91                       51000                    7.32086895255238E-7
91                       52000                    1.0479116111563223E-6
91                       53000                    1.7836259965242133E-6
91                       54000                    1.1486574026698226E-6
91                       55000                    7.46601672259345E-7
91                       56000                    6.509776328161835E-7
91                       57000                    7.259601660913213E-7
91                       58000                    1.0589476861743451E-6
91                       59000                    1.7409055916713784E-6
91                       60000                    1.1995824289908288E-6
91                       61000                    8.132801705759352E-7
91                       62000                    7.304069636173128E-7
91                       63000                    8.465749940691429E-7
91                       64000                    1.274701723233316E-6
91                       65000                    1.4762334583360408E-6
91                       66000                    8.828107321300682E-7
91                       67000                    6.354946139196603E-7
91                       68000                    5.765572388193163E-7
91                       69000                    6.442358902447427E-7
91                       70000                    9.023077828739329E-7
91                       71000                    1.3606948960169672E-6
91                       72000                    1.0145668369986505E-6
91                       73000                    6.83486368259051E-7
91                       74000                    5.760375550467718E-7
91                       75000                    5.934528208946938E-7
91                       76000                    7.433289450048845E-7
91                       77000                    1.0756984961031722E-6
91                       78000                    1.0921478042258216E-6
91                       79000                    7.590985986828161E-7
91                       80000                    6.028452793674263E-7
91                       81000                    5.77616120278521E-7
91                       82000                    6.658407054906196E-7
91                       83000                    9.410421359096929E-7
91                       84000                    1.431166571727378E-6
91                       85000                    1.1619601755495733E-6
91                       86000                    8.00619273722728E-7
91                       87000                    6.68737754486908E-7
91                       88000                    6.650505618219101E-7
91                       89000                    7.762710655602336E-7
91                       90000                    1.0631359569975063E-6
91                       91000                    1.5020689972017519E-6
91                       92000                    1.3580296743416086E-6
91                       93000                    1.0097932799437594E-6
91                       94000                    8.664901936317678E-7
91                       95000                    8.843463119798173E-7
91                       96000                    1.0810921032174939E-6
91                       97000                    1.5535156832208959E-6
91                       98000                    1.717126251686957E-6
91                       99000                    1.1674724166544834E-6
91                       100000                   8.67349106093351E-7
92                       10000                    4.7467032441588657E-7
92                       11000                    7.678054091109116E-7
92                       12000                    1.060015453353262E-6
92                       13000                    4.324813505526803E-7
92                       14000                    5.3152053824261E-7
92                       15000                    1.5574786392545114E-6
92                       16000                    4.7401703765692445E-7
92                       17000                    4.009054460959892E-7
92                       18000                    7.69560401175589E-7
92                       19000                    7.615596008970905E-7
92                       20000                    3.570538706059249E-7
92                       21000                    3.450000458332721E-7
92                       22000                    6.268187898466451E-7
92                       23000                    6.5388214797964E-7
92                       24000                    3.749961729390692E-7
92                       25000                    4.146674160648087E-7
92                       26000                    7.369915160722067E-7
92                       27000                    8.19499166874102E-7
92                       28000                    6.636580566384091E-7
92                       29000                    7.017866162083714E-7
92                       30000                    8.569759072912674E-7
92                       31000                    1.1596269053190152E-6
92                       32000                    1.589067229847799E-6
92                       33000                    1.2853695788289636E-6
92                       34000                    9.695469324619828E-7
92                       35000                    9.81076447095992E-7
92                       36000                    1.4214011403010524E-6
92                       37000                    1.929337996681268E-6
92                       38000                    1.0710514945501447E-6
92                       39000                    7.726078571028773E-7
92                       40000                    7.705345948307589E-7
92                       41000                    1.0742954327428233E-6
92                       42000                    1.9624844457769216E-6
92                       43000                    1.1958338149481622E-6
92                       44000                    7.53247596141783E-7
92                       45000                    6.676885007279996E-7
92                       46000                    7.909265946239929E-7
92                       47000                    1.285171338128806E-6
92                       48000                    1.5534908181235941E-6
92                       49000                    9.18600306008608E-7
92                       50000                    7.161456466223191E-7
92                       51000                    7.468863391161566E-7
92                       52000                    1.0522756295951517E-6
92                       53000                    1.7597474569205879E-6
92                       54000                    1.1498050623675847E-6
92                       55000                    7.445750830330742E-7
92                       56000                    6.442513405407453E-7
92                       57000                    7.119802846902547E-7
92                       58000                    1.0310120180763517E-6
92                       59000                    1.7751807589385655E-6
92                       60000                    1.2450131987658636E-6
92                       61000                    8.185688192374318E-7
92                       62000                    7.190839630682384E-7
92                       63000                    8.128066220360888E-7
92                       64000                    1.1859595170298562E-6
92                       65000                    1.4935265117448817E-6
92                       66000                    9.341585912754125E-7
92                       67000                    6.637434554272248E-7
92                       68000                    5.953977348145981E-7
92                       69000                    6.604209414385667E-7
92                       70000                    9.221396956600566E-7
92                       71000                    1.3770179888313122E-6
92                       72000                    9.961635023996778E-7
92                       73000                    6.631814419905683E-7
92                       74000                    5.525091761830399E-7
92                       75000                    5.602177954064864E-7
92                       76000                    6.873378166178732E-7
92                       77000                    1.003349399334981E-6
92                       78000                    1.1713849798892528E-6
92                       79000                    8.323115386944412E-7
92                       80000                    6.440214399640309E-7
92                       81000                    6.049400126288583E-7
92                       82000                    6.869501231436923E-7
92                       83000                    9.538242349476451E-7
92                       84000                    1.3957860892010338E-6
92                       85000                    1.1278501330223895E-6
92                       86000                    7.844599477361948E-7
92                       87000                    6.542643264206621E-7
92                       88000                    6.460844886312403E-7
92                       89000                    7.464399299444148E-7
92                       90000                    1.0160904352284914E-6
92                       91000                    1.5049382559344685E-6
92                       92000                    1.4643893001263835E-6
92                       93000                    1.0640646126398344E-6
92                       94000                    8.861917686151663E-7
92                       95000                    8.810286996892565E-7
92                       96000                    1.045497240263815E-6
92                       97000                    1.454086701739131E-6
92                       98000                    1.689853930960433E-6
92                       99000                    1.210769174338371E-6
92                       100000                   8.995897462698526E-7
93                       10000                    4.80838128292194E-7
93                       11000                    7.727403190767305E-7
93                       12000                    1.0517738064910295E-6
93                       13000                    4.2608307758589026E-7
93                       14000                    5.136053994026543E-7
93                       15000                    1.5906474785439156E-6
93                       16000                    4.891125416853163E-7
93                       17000                    4.063758910538148E-7
93                       18000                    7.711837015360033E-7
93                       19000                    7.61957274924008E-7
93                       20000                    3.55109082668766E-7
93                       21000                    3.398995085205566E-7
93                       22000                    6.089008762611808E-7
93                       23000                    6.693565622117855E-7
93                       24000                    3.7593066251892645E-7
93                       25000                    4.0888063316788173E-7
93                       26000                    7.205192721781141E-7
93                       27000                    8.3927185832845E-7
93                       28000                    6.779187450136621E-7
93                       29000                    7.113771299664312E-7
93                       30000                    8.628510411202486E-7
93                       31000                    1.1582416009074566E-6
93                       32000                    1.5757607385075814E-6
93                       33000                    1.2718286150991412E-6
93                       34000                    9.50912673831578E-7
93                       35000                    9.470642200719926E-7
93                       36000                    1.3376801256813155E-6
93                       37000                    1.963248690303113E-6
93                       38000                    1.1324192937800904E-6
93                       39000                    8.022099022232289E-7
93                       40000                    7.920458947448711E-7
93                       41000                    1.1005250106753048E-6
93                       42000                    1.976444739104999E-6
93                       43000                    1.1689315294419738E-6
93                       44000                    7.353759255393919E-7
93                       45000                    6.478612061323269E-7
93                       46000                    7.580985782519241E-7
93                       47000                    1.2167800397303983E-6
93                       48000                    1.622519095370142E-6
93                       49000                    9.589124861484379E-7
93                       50000                    7.312562807158756E-7
93                       51000                    7.49766290360103E-7
93                       52000                    1.034905273955871E-6
93                       53000                    1.7149953006570794E-6
93                       54000                    1.1705803171026815E-6
93                       55000                    7.549618780371857E-7
93                       56000                    6.489408687571278E-7
93                       57000                    7.139690087110957E-7
93                       58000                    1.0350506455335923E-6
93                       59000                    1.818376022760802E-6
93                       60000                    1.243204606099913E-6
93                       61000                    8.022833998775514E-7
93                       62000                    6.950213681260792E-7
93                       63000                    7.706481707120431E-7
93                       64000                    1.096945377862814E-6
93                       65000                    1.5027251500486002E-6
93                       66000                    1.000009419279806E-6
93                       67000                    7.000851899525567E-7
93                       68000                    6.206596473980178E-7
93                       69000                    6.843320922139747E-7
93                       70000                    9.528972636396584E-7
93                       71000                    1.376771219156173E-6
93                       72000                    9.590954561643575E-7
93                       73000                    6.388066897221608E-7
93                       74000                    5.309640537121314E-7
93                       75000                    5.348712913545587E-7
93                       76000                    6.503484550065057E-7
93                       77000                    9.573386065517293E-7
93                       78000                    1.2343533749120966E-6
93                       79000                    8.90278563289072E-7
93                       80000                    6.710816890930596E-7
93                       81000                    6.186365361022669E-7
93                       82000                    6.912395157882401E-7
93                       83000                    9.370275537186465E-7
93                       84000                    1.3216917189458243E-6
93                       85000                    1.0983369094538774E-6
93                       86000                    7.805101278743708E-7
93                       87000                    6.541710805319813E-7
93                       88000                    6.464305451764032E-7
93                       89000                    7.474225460782417E-7
93                       90000                    1.0236916019895667E-6
93                       91000                    1.5485026979704366E-6
93                       92000                    1.4931753749471279E-6
93                       93000                    1.0539991094595184E-6
93                       94000                    8.623420811075537E-7
93                       95000                    8.42954553110631E-7
93                       96000                    9.782922012856515E-7
93                       97000                    1.332039932961307E-6
93                       98000                    1.6625419462752771E-6
93                       99000                    1.2862649455281997E-6
93                       100000                   9.575072623279932E-7
94                       10000                    4.879570714152971E-7
94                       11000                    7.789785407494858E-7
94                       12000                    1.0432688843934877E-6
94                       13000                    4.202039310770733E-7
94                       14000                    4.975834420424617E-7
94                       15000                    1.602120572802434E-6
94                       16000                    5.043265096043499E-7
94                       17000                    4.108785872972624E-7
94                       18000                    7.667884786637192E-7
94                       19000                    7.712216387415087E-7
94                       20000                    3.5593213056734106E-7
94                       21000                    3.3749867389096294E-7
94                       22000                    5.97818249398412E-7
94                       23000                    6.809654949689434E-7
94                       24000                    3.750009898641319E-7
94                       25000                    4.0093273022193124E-7
94                       26000                    6.990865426308079E-7
94                       27000                    8.665045100572461E-7
94                       28000                    6.994728134874106E-7
94                       29000                    7.263671532400783E-7
94                       30000                    8.739037492778728E-7
94                       31000                    1.1661934302006319E-6
94                       32000                    1.5755820617475574E-6
94                       33000                    1.255213691106506E-6
94                       34000                    9.284486111268749E-7
94                       35000                    9.110766287912128E-7
94                       36000                    1.257188933994213E-6
94                       37000                    1.9791115371343725E-6
94                       38000                    1.202206542632602E-6
94                       39000                    8.32863625708715E-7
94                       40000                    8.109522567490636E-7
94                       41000                    1.1159758792414633E-6
94                       42000                    1.9715685031342023E-6
94                       43000                    1.1598171054951282E-6
94                       44000                    7.275282150687522E-7
94                       45000                    6.36817509417358E-7
94                       46000                    7.377802341728233E-7
94                       47000                    1.1733455742464917E-6
94                       48000                    1.680413986877312E-6
94                       49000                    9.88200171260119E-7
94                       50000                    7.361731572820721E-7
94                       51000                    7.394690140904936E-7
94                       52000                    9.93372704703673E-7
94                       53000                    1.6543919039941155E-6
94                       54000                    1.232560678475573E-6
94                       55000                    7.857245506206803E-7
94                       56000                    6.672487062357911E-7
94                       57000                    7.291481814704557E-7
94                       58000                    1.0568861343105971E-6
94                       59000                    1.8589077576950231E-6
94                       60000                    1.2238109902306745E-6
94                       61000                    7.809066332796706E-7
94                       62000                    6.68862778007653E-7
94                       63000                    7.285163961037805E-7
94                       64000                    1.0136125892011934E-6
94                       65000                    1.5052543754814971E-6
94                       66000                    1.0892388717170144E-6
94                       67000                    7.443300494096897E-7
94                       68000                    6.462921348515572E-7
94                       69000                    7.013442259891164E-7
94                       70000                    9.601468092565851E-7
94                       71000                    1.3597233491147255E-6
94                       72000                    9.545199992693308E-7
94                       73000                    6.354940214562629E-7
94                       74000                    5.252818335377676E-7
94                       75000                    5.253353004552086E-7
94                       76000                    6.343095650709578E-7
94                       77000                    9.409578236624376E-7
94                       78000                    1.3082538175299533E-6
94                       79000                    9.397017999780482E-7
94                       80000                    6.84439336660627E-7
94                       81000                    6.14996064833484E-7
94                       82000                    6.693387619514996E-7
94                       83000                    8.770675993404221E-7
94                       84000                    1.240609714305893E-6
94                       85000                    1.1420442320871057E-6
94                       86000                    8.262134224963667E-7
94                       87000                    6.860821304388604E-7
94                       88000                    6.714176747566426E-7
94                       89000                    7.714596112814968E-7
94                       90000                    1.0567555683348871E-6
94                       91000                    1.6053918944865657E-6
94                       92000                    1.4915993893679368E-6
94                       93000                    1.0243711384239457E-6
94                       94000                    8.255989308241561E-7
94                       95000                    7.94275994057446E-7
94                       96000                    9.029665256864778E-7
94                       97000                    1.2111415527218306E-6
94                       98000                    1.6440240797988167E-6
94                       99000                    1.4091504562523356E-6
94                       100000                   1.0381239776942533E-6
95                       10000                    4.959135305409371E-7
95                       11000                    7.854848562592501E-7
95                       12000                    1.0356902445547694E-6
95                       13000                    4.148162233301675E-7
95                       14000                    4.831098868132599E-7
95                       15000                    1.5908986232692475E-6
95                       16000                    5.184039516633434E-7
95                       17000                    4.133652471131919E-7
95                       18000                    7.541677052037581E-7
95                       19000                    7.883169668946383E-7
95                       20000                    3.588242186103499E-7
95                       21000                    3.36959631247523E-7
95                       22000                    5.91740062787079E-7
95                       23000                    6.845018816209557E-7
95                       24000                    3.706163567739186E-7
95                       25000                    3.898078915681916E-7
95                       26000                    6.711985566638613E-7
95                       27000                    8.896084298616129E-7
95                       28000                    7.209326608702764E-7
95                       29000                    7.419270527188765E-7
95                       30000                    8.871187815582689E-7
95                       31000                    1.175237815432407E-6
95                       32000                    1.568966947505566E-6
95                       33000                    1.2386142658426663E-6
95                       34000                    9.085443271534694E-7
95                       35000                    8.789260409958993E-7
95                       36000                    1.1851249881152872E-6
95                       37000                    1.9644404685304214E-6
95                       38000                    1.2765407059786588E-6
95                       39000                    8.620335281818412E-7
95                       40000                    8.239729973130661E-7
95                       41000                    1.1137944465060287E-6
95                       42000                    1.9399705961791933E-6
95                       43000                    1.1704392241195829E-6
95                       44000                    7.299592157417695E-7
95                       45000                    6.339044350482798E-7
95                       46000                    7.278632788794615E-7
95                       47000                    1.1491738263089617E-6
95                       48000                    1.717062793651758E-6
95                       49000                    9.98778082089249E-7
95                       50000                    7.278153297022682E-7
95                       51000                    7.151622007416826E-7
95                       52000                    9.314022732535309E-7
95                       53000                    1.5590878391803298E-6
95                       54000                    1.3307840402650831E-6
95                       55000                    8.341130197063528E-7
95                       56000                    6.950241941061375E-7
95                       57000                    7.511399830773344E-7
95                       58000                    1.0827628038968716E-6
95                       59000                    1.8659857956776965E-6
95                       60000                    1.193322899057648E-6
95                       61000                    7.590156176161849E-7
95                       62000                    6.448495068261959E-7
95                       63000                    6.924735822387636E-7
95                       64000                    9.463924072475973E-7
95                       65000                    1.4898694412535423E-6
95                       66000                    1.1760892456652598E-6
95                       67000                    7.788654522372151E-7
95                       68000                    6.578671022600872E-7
95                       69000                    6.965596145277233E-7
95                       70000                    9.261551516440584E-7
95                       71000                    1.3146608862767124E-6
95                       72000                    9.78968364897095E-7
95                       73000                    6.504015318176199E-7
95                       74000                    5.324027705987406E-7
95                       75000                    5.281205583887706E-7
95                       76000                    6.344771427798897E-7
95                       77000                    9.467661317699408E-7
95                       78000                    1.3532243848252453E-6
95                       79000                    9.43352439660986E-7
95                       80000                    6.688628079462664E-7
95                       81000                    5.886281597532021E-7
95                       82000                    6.253335601046028E-7
95                       83000                    7.947081896085663E-7
95                       84000                    1.1364844735070908E-6
95                       85000                    1.2014510662265044E-6
95                       86000                    8.953319201688468E-7
95                       87000                    7.313839721819366E-7
95                       88000                    7.042784973979873E-7
95                       89000                    7.992856309472342E-7
95                       90000                    1.083953210076134E-6
95                       91000                    1.617545588064742E-6
95                       92000                    1.4612418831278364E-6
95                       93000                    9.959270316810092E-7
95                       94000                    7.965523950690201E-7
95                       95000                    7.57699588046957E-7
95                       96000                    8.485827946513029E-7
95                       97000                    1.1264305994310784E-6
95                       98000                    1.6281882168889807E-6
95                       99000                    1.5478165930803154E-6
95                       100000                   1.1154698539877077E-6
96                       10000                    5.043252750577984E-7
96                       11000                    7.928770147951294E-7
96                       12000                    1.027868979480305E-6
96                       13000                    4.102860329889371E-7
96                       14000                    4.7156184493094023E-7
96                       15000                    1.5684167005374472E-6
96                       16000                    5.297349869518529E-7
96                       17000                    4.1395274146437783E-7
96                       18000                    7.368578099002142E-7
96                       19000                    8.128452116270251E-7
96                       20000                    3.6425428384636053E-7
96                       21000                    3.3928854680578534E-7
96                       22000                    5.938665089914008E-7
96                       23000                    6.811594561228792E-7
96                       24000                    3.64663731118842E-7
96                       25000                    3.7886463593889666E-7
96                       26000                    6.44906565022193E-7
96                       27000                    9.095456677072212E-7
96                       28000                    7.431903027789637E-7
96                       29000                    7.586717882133021E-7
96                       30000                    9.027528618753229E-7
96                       31000                    1.1907360689971675E-6
96                       32000                    1.5714040565522432E-6
96                       33000                    1.2233366437720816E-6
96                       34000                    8.919499103925485E-7
96                       35000                    8.553830517095465E-7
96                       36000                    1.1373041046801058E-6
96                       37000                    1.9428467862112517E-6
96                       38000                    1.3304244429210667E-6
96                       39000                    8.796836188895913E-7
96                       40000                    8.276764743780929E-7
96                       41000                    1.0993193676902908E-6
96                       42000                    1.8959863103230484E-6
96                       43000                    1.1926661344919589E-6
96                       44000                    7.410721661890439E-7
96                       45000                    6.407054997149345E-7
96                       46000                    7.340721047087157E-7
96                       47000                    1.162186199218065E-6
96                       48000                    1.7268070725021361E-6
96                       49000                    9.821106224713578E-7
96                       50000                    7.085925125531833E-7
96                       51000                    6.872389472977181E-7
96                       52000                    8.763437017814738E-7
96                       53000                    1.4700234133646333E-6
96                       54000                    1.4343172864263835E-6
96                       55000                    8.862289012963249E-7
96                       56000                    7.251769423999817E-7
96                       57000                    7.764370569854784E-7
96                       58000                    1.112866920355561E-6
96                       59000                    1.8467369836626426E-6
96                       60000                    1.160615745796755E-6
96                       61000                    7.445525964356361E-7
96                       62000                    6.33019920075702E-7
96                       63000                    6.777141756335124E-7
96                       64000                    9.237082588441331E-7
96                       65000                    1.5017925930790132E-6
96                       66000                    1.2219743907479406E-6
96                       67000                    7.886674443370088E-7
96                       68000                    6.537744653842849E-7
96                       69000                    6.798199790268391E-7
96                       70000                    8.832458543532548E-7
96                       71000                    1.2664333904581166E-6
96                       72000                    1.0176970380804455E-6
96                       73000                    6.785128011008452E-7
96                       74000                    5.524445577026116E-7
96                       75000                    5.473255341494304E-7
96                       76000                    6.610582267026994E-7
96                       77000                    9.99328025015501E-7
96                       78000                    1.3644076651712677E-6
96                       79000                    8.983926774371881E-7
96                       80000                    6.358628514106811E-7
96                       81000                    5.582831409381453E-7
96                       82000                    5.883779570956866E-7
96                       83000                    7.383175401376746E-7
96                       84000                    1.0676947794226747E-6
96                       85000                    1.2569701490082586E-6
96                       86000                    9.667866642797933E-7
96                       87000                    7.780754820579594E-7
96                       88000                    7.396469671054131E-7
96                       89000                    8.325671132210505E-7
96                       90000                    1.1195228522130795E-6
96                       91000                    1.6107987287915594E-6
96                       92000                    1.3979313659718148E-6
96                       93000                    9.639732626196463E-7
96                       94000                    7.781520584274597E-7
96                       95000                    7.442045765539094E-7
96                       96000                    8.379509585657529E-7
96                       97000                    1.1258342723933675E-6
96                       98000                    1.6832123311595202E-6
96                       99000                    1.5968542439444026E-6
96                       100000                   1.1136128167778872E-6
97                       10000                    5.130259265423524E-7
97                       11000                    7.983770206955479E-7
97                       12000                    1.0261270991129349E-6
97                       13000                    4.0726254253827326E-7
97                       14000                    4.623866224691878E-7
97                       15000                    1.5412721234159247E-6
97                       16000                    5.387361645994371E-7
97                       17000                    4.121774590947744E-7
97                       18000                    7.119624231465935E-7
97                       19000                    8.50154449233526E-7
97                       20000                    3.7257687496098943E-7
97                       21000                    3.4336187477212526E-7
97                       22000                    5.982301969395809E-7
97                       23000                    6.775775709878785E-7
97                       24000                    3.5909875771385393E-7
97                       25000                    3.6858759089007534E-7
97                       26000                    6.192379698101685E-7
97                       27000                    9.265931838357228E-7
97                       28000                    7.662787714463445E-7
97                       29000                    7.745506616504888E-7
97                       30000                    9.157670251719941E-7
97                       31000                    1.2034474741955353E-6
97                       32000                    1.5834191595612191E-6
97                       33000                    1.2219792339285307E-6
97                       34000                    8.835210889266747E-7
97                       35000                    8.395505460125804E-7
97                       36000                    1.1029094503773892E-6
97                       37000                    1.923534837621778E-6
97                       38000                    1.372448319628451E-6
97                       39000                    8.867715400966168E-7
97                       40000                    8.183971639020414E-7
97                       41000                    1.0601703048812572E-6
97                       42000                    1.8261165054951016E-6
97                       43000                    1.2490954599293584E-6
97                       44000                    7.669157916273483E-7
97                       45000                    6.562854913313592E-7
97                       46000                    7.474821389996904E-7
97                       47000                    1.1813856709208082E-6
97                       48000                    1.7262659939473071E-6
97                       49000                    9.64417677044592E-7
97                       50000                    6.897631676144894E-7
97                       51000                    6.603615439900829E-7
97                       52000                    8.251511197582457E-7
97                       53000                    1.3801832031785345E-6
97                       54000                    1.5609881641936383E-6
97                       55000                    9.457890581982742E-7
97                       56000                    7.525926426957892E-7
97                       57000                    7.900680664507903E-7
97                       58000                    1.1069511999619288E-6
97                       59000                    1.7940455220128017E-6
97                       60000                    1.1715662575506839E-6
97                       61000                    7.523263039668559E-7
97                       62000                    6.36153713309425E-7
97                       63000                    6.769296552001226E-7
97                       64000                    9.19042578853756E-7
97                       65000                    1.5234294840690922E-6
97                       66000                    1.2464954937552016E-6
97                       67000                    7.830941115699438E-7
97                       68000                    6.360663339857243E-7
97                       69000                    6.467286779914239E-7
97                       70000                    8.168539209237048E-7
97                       71000                    1.1992129638922626E-6
97                       72000                    1.1037075963512802E-6
97                       73000                    7.348239864873166E-7
97                       74000                    5.868219515579755E-7
97                       75000                    5.73846387381386E-7
97                       76000                    6.875073504224568E-7
97                       77000                    1.0299153201711044E-6
97                       78000                    1.3457244885360221E-6
97                       79000                    8.737421294325207E-7
97                       80000                    6.18727677311888E-7
97                       81000                    5.405078309440885E-7
97                       82000                    5.640597192364182E-7
97                       83000                    6.989506285626587E-7
97                       84000                    1.0186970042294492E-6
97                       85000                    1.3278448169483599E-6
97                       86000                    1.0503489683046577E-6
97                       87000                    8.196059010846396E-7
97                       88000                    7.578080914204797E-7
97                       89000                    8.316523727695534E-7
97                       90000                    1.0859083004857248E-6
97                       91000                    1.5381372135031256E-6
97                       92000                    1.4148795230506555E-6
97                       93000                    9.914745707400114E-7
97                       94000                    7.968315125919776E-7
97                       95000                    7.580912062840458E-7
97                       96000                    8.514309014063912E-7
97                       97000                    1.148750959684781E-6
97                       98000                    1.7426012171484808E-6
97                       99000                    1.6055727464790905E-6
97                       100000                   1.084978690662162E-6
98                       10000                    5.214030257532587E-7
98                       11000                    8.015953449885654E-7
98                       12000                    1.0292983040694567E-6
98                       13000                    4.0554792541488014E-7
98                       14000                    4.5556906398560943E-7
98                       15000                    1.515888050797756E-6
98                       16000                    5.443219812060209E-7
98                       17000                    4.0823316691467244E-7
98                       18000                    6.831505172575057E-7
98                       19000                    8.96304076810588E-7
98                       20000                    3.8290384296090857E-7
98                       21000                    3.4878304312593194E-7
98                       22000                    6.050845720802213E-7
98                       23000                    6.712780231659296E-7
98                       24000                    3.5326265744148716E-7
