% Model:              Transmission rate calculation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jul 10 2025, 10:00
% Table:              目标表面 - 目标表面
% B1 (mm)                freq (Hz)                abs(comp1.w) (m)
90                       54000                    8.045793388731801E-7
90                       55000                    1.5044036006015021E-6
90                       56000                    1.2463398109479775E-6
90                       57000                    7.333032135822614E-7
90                       58000                    6.840237893064158E-7
90                       59000                    1.0186540925871321E-6
90                       60000                    1.588476951365999E-6
90                       61000                    8.200805766990126E-7
90                       62000                    7.125194000708284E-7
90                       63000                    1.2794776467163366E-6
90                       64000                    6.375545054658227E-7
90                       65000                    4.150410376467105E-7
90                       66000                    4.002982072792601E-8
90                       67000                    1.9320418822015168E-7
90                       68000                    5.321371637455913E-7
90                       69000                    1.1511081305642365E-6
90                       70000                    6.032652529957058E-7
90                       71000                    1.1296222518339337E-6
90                       72000                    3.057870184061397E-7
90                       73000                    1.117864230898895E-6
90                       74000                    8.701363813683103E-7
90                       75000                    5.727922688001509E-7
90                       76000                    5.311474010440154E-7
90                       77000                    1.245439951249282E-6
90                       78000                    9.90677622286741E-7
90                       79000                    6.326307469701579E-7
90                       80000                    5.976131692870954E-7
90                       81000                    8.647889882625022E-7
90                       82000                    1.4562044208309936E-6
90                       83000                    1.0255194375593035E-6
90                       84000                    7.504868696639295E-7
90                       85000                    7.922685148211771E-7
90                       86000                    1.1799842685092189E-6
90                       87000                    1.4990146681788038E-6
90                       88000                    9.92182376940766E-7
90                       89000                    7.753606666322646E-7
90                       90000                    9.610495327725714E-7
90                       91000                    1.642360491247318E-6
90                       92000                    1.3777639552923345E-6
90                       93000                    8.302412947132948E-7
90                       94000                    8.035585477428567E-7
90                       95000                    1.378449903334539E-6
90                       96000                    1.2842593784905839E-6
90                       97000                    7.955355697517711E-7
90                       98000                    1.6820057258747287E-6
90                       99000                    8.414932664871908E-7
90                       100000                   1.141840364719426E-6
91                       10000                    2.857163749127288E-6
91                       11000                    5.635651604020505E-7
91                       12000                    6.63991469526085E-7
91                       13000                    1.4104690792081391E-6
91                       14000                    4.505976573065145E-7
91                       15000                    5.290438283004648E-7
91                       16000                    1.605560910787545E-6
91                       17000                    4.461143334636634E-7
91                       18000                    3.9557500100563623E-7
91                       19000                    8.878061682075771E-7
91                       20000                    5.715376710519838E-7
91                       21000                    3.2688073741597693E-7
91                       22000                    3.9787561999615273E-7
91                       23000                    8.563531578083341E-7
91                       24000                    3.931846444489394E-7
91                       25000                    3.3148369429455905E-7
91                       26000                    5.050459518655193E-7
91                       27000                    9.39885748982849E-7
91                       28000                    7.838877196857195E-7
91                       29000                    7.371349585263336E-7
91                       30000                    8.55377312149107E-7
91                       31000                    1.1773485796138616E-6
91                       32000                    1.607174176865069E-6
91                       33000                    1.149036090786638E-6
91                       34000                    8.976813076417816E-7
91                       35000                    1.022455784417744E-6
91                       36000                    1.8013122494209553E-6
91                       37000                    1.551894816764941E-6
91                       38000                    9.121582306945969E-7
91                       39000                    8.323494520924545E-7
91                       40000                    1.158923417543166E-6
91                       41000                    2.149483084030275E-6
91                       42000                    1.1550586059624325E-6
91                       43000                    7.915695926797868E-7
91                       44000                    8.21853674568703E-7
91                       45000                    1.3172470500144115E-6
91                       46000                    1.7759716538944473E-6
91                       47000                    9.026304405535134E-7
91                       48000                    6.994438467476971E-7
91                       49000                    7.990683514593694E-7
91                       50000                    1.4157449265325239E-6
91                       51000                    1.4630603396098934E-6
91                       52000                    7.903439425187163E-7
91                       53000                    6.620257053773224E-7
91                       54000                    8.151010723228077E-7
91                       55000                    1.546865011643304E-6
91                       56000                    1.2036909987093295E-6
91                       57000                    7.149089146487387E-7
91                       58000                    6.719567523523985E-7
91                       59000                    1.004573124352825E-6
91                       60000                    1.6101307604105247E-6
91                       61000                    8.282076950431386E-7
91                       62000                    7.090887637419884E-7
91                       63000                    1.2211335635414384E-6
91                       64000                    7.264655888183002E-7
91                       65000                    5.290362254701457E-7
91                       66000                    1.0016628297509192E-7
91                       67000                    5.857225231657307E-8
91                       68000                    4.327758928344481E-7
91                       69000                    1.1699782586858533E-6
91                       70000                    5.604174991402457E-7
91                       71000                    1.1277197240856916E-6
91                       72000                    6.758589070270755E-7
91                       73000                    1.063169907673125E-6
91                       74000                    9.494832691428539E-7
91                       75000                    5.95483558710187E-7
91                       76000                    1.602939919914745E-7
91                       77000                    1.3422483700310507E-6
91                       78000                    9.194194286070732E-7
91                       79000                    6.275689959553514E-7
91                       80000                    6.412901207868868E-7
91                       81000                    8.685703799174999E-7
91                       82000                    1.5139051903865744E-6
91                       83000                    1.0736335040999414E-6
91                       84000                    7.352158247099976E-7
91                       85000                    7.78656388824887E-7
91                       86000                    1.1358300469245785E-6
91                       87000                    1.5152633347632691E-6
91                       88000                    4.834384999570282E-7
91                       89000                    8.581641043066881E-7
91                       90000                    9.983235491820793E-7
91                       91000                    1.6095303302970302E-6
91                       92000                    1.3561372252093288E-6
91                       93000                    8.480487869844739E-7
91                       94000                    8.117861397414292E-7
91                       95000                    1.368348703139417E-6
91                       96000                    1.406473166724402E-6
91                       97000                    7.338430054664797E-7
91                       98000                    9.530961983569333E-7
91                       99000                    1.1722429402218679E-6
91                       100000                   8.446319395555823E-7
92                       10000                    2.8478722180521947E-6
92                       11000                    5.61149363783183E-7
92                       12000                    6.644816670831761E-7
92                       13000                    1.4042976617942047E-6
92                       14000                    4.5236099075589707E-7
92                       15000                    5.361918321796446E-7
92                       16000                    1.574494363401018E-6
92                       17000                    4.411812263130002E-7
92                       18000                    3.9446412629154195E-7
92                       19000                    8.93336130394806E-7
92                       20000                    5.694030942897369E-7
92                       21000                    3.273309487423079E-7
92                       22000                    4.007752415422652E-7
92                       23000                    8.54112245570042E-7
92                       24000                    3.9133050688773667E-7
92                       25000                    3.3251501399689693E-7
92                       26000                    5.105713726496203E-7
92                       27000                    9.406145984656621E-7
92                       28000                    7.746702160206133E-7
92                       29000                    7.31662799881979E-7
92                       30000                    8.52492345958446E-7
92                       31000                    1.1774321130340483E-6
92                       32000                    1.6065635516707396E-6
92                       33000                    1.1498598971699712E-6
92                       34000                    9.030094518245169E-7
92                       35000                    1.0359636769071622E-6
92                       36000                    1.8310713931244626E-6
92                       37000                    1.5207216786643432E-6
92                       38000                    9.040136872047565E-7
92                       39000                    8.326407811045638E-7
92                       40000                    1.1720653410715429E-6
92                       41000                    2.1588038161169255E-6
92                       42000                    1.1386827422738621E-6
92                       43000                    7.863908944318155E-7
92                       44000                    8.21756352405507E-7
92                       45000                    1.326465337464333E-6
92                       46000                    1.7628863343048549E-6
92                       47000                    8.998127297922014E-7
92                       48000                    7.025528573436797E-7
92                       49000                    8.094931189261555E-7
92                       50000                    1.444752943423498E-6
92                       51000                    1.4300806464793774E-6
92                       52000                    7.838050818932635E-7
92                       53000                    6.645113501583051E-7
92                       54000                    8.298011874477246E-7
92                       55000                    1.587668918020119E-6
92                       56000                    1.1572455440380245E-6
92                       57000                    7.003983079760692E-7
92                       58000                    6.698537478542023E-7
92                       59000                    1.0255644862573516E-6
92                       60000                    1.5702988585670004E-6
92                       61000                    7.958329232688804E-7
92                       62000                    6.857451222364153E-7
92                       63000                    1.1759840839592407E-6
92                       64000                    7.531542393712059E-7
92                       65000                    5.692650963944612E-7
92                       66000                    1.3252695215583198E-7
92                       67000                    4.403647360617592E-7
92                       68000                    3.9177775900847123E-7
92                       69000                    1.1382036391820982E-6
92                       70000                    4.40577092960954E-7
92                       71000                    1.0644067924454716E-6
92                       72000                    7.352869654750408E-7
92                       73000                    2.5575961499936143E-7
92                       74000                    1.0008819243024603E-6
92                       75000                    6.123679746719242E-7
92                       76000                    6.95675956024051E-7
92                       77000                    1.0331695946833522E-6
92                       78000                    9.071171761583343E-7
92                       79000                    6.171177089810673E-7
92                       80000                    3.406515193827304E-7
92                       81000                    9.344606587558264E-7
92                       82000                    1.530163032018135E-6
92                       83000                    9.56428719839593E-7
92                       84000                    6.954074686978489E-7
92                       85000                    7.345325562517515E-7
92                       86000                    1.0984883871184805E-6
92                       87000                    1.5950602543365243E-6
92                       88000                    1.0822856172438767E-6
92                       89000                    8.709678999744105E-7
92                       90000                    9.940201379278312E-7
92                       91000                    1.5610279522553899E-6
92                       92000                    1.3370987521500479E-6
92                       93000                    9.018963996645341E-7
92                       94000                    8.793452182741441E-7
92                       95000                    1.5114189850464587E-6
92                       96000                    1.2196222492169208E-6
92                       97000                    6.797442179686003E-7
92                       98000                    1.0419012097608026E-6
92                       99000                    7.492473056369325E-7
92                       100000                   2.1407893183394508E-7
93                       10000                    2.8268102278953487E-6
93                       11000                    5.579437562465995E-7
93                       12000                    6.651175490534354E-7
93                       13000                    1.3948861608444096E-6
93                       14000                    4.538607130885036E-7
93                       15000                    5.440422726809008E-7
93                       16000                    1.5342210281870254E-6
93                       17000                    4.3598033368793116E-7
93                       18000                    3.940594805057307E-7
93                       19000                    9.056237466583504E-7
93                       20000                    5.633194847324904E-7
93                       21000                    3.268276818187856E-7
93                       22000                    4.0365257920133717E-7
93                       23000                    8.501319100483869E-7
93                       24000                    3.887225712504684E-7
93                       25000                    3.3396320123030834E-7
93                       26000                    5.187718931986367E-7
93                       27000                    9.394295770003589E-7
93                       28000                    7.612357264510612E-7
93                       29000                    7.247561403456517E-7
93                       30000                    8.5037121277758E-7
93                       31000                    1.1800890332326048E-6
93                       32000                    1.5994627313269614E-6
93                       33000                    1.1445142658583971E-6
93                       34000                    9.071496552184364E-7
93                       35000                    1.0525357239605404E-6
93                       36000                    1.8671197134442263E-6
93                       37000                    1.4799795467189702E-6
93                       38000                    8.954786990533155E-7
93                       39000                    8.376579586253916E-7
93                       40000                    1.2027997882215722E-6
93                       41000                    2.157670045791593E-6
93                       42000                    1.1071333142547669E-6
93                       43000                    7.786568677214732E-7
93                       44000                    8.268598862099437E-7
93                       45000                    1.362267970728915E-6
93                       46000                    1.7190905330641113E-6
93                       47000                    8.844929594051783E-7
93                       48000                    7.032042413480704E-7
93                       49000                    8.260415598017555E-7
93                       50000                    1.5009557922332132E-6
93                       51000                    1.3681733649474026E-6
93                       52000                    7.698719244790414E-7
93                       53000                    6.688008131848298E-7
93                       54000                    8.599293407453652E-7
93                       55000                    1.6500817734192258E-6
93                       56000                    1.079909629270159E-6
93                       57000                    6.82680198540842E-7
93                       58000                    6.803816951775389E-7
93                       59000                    1.0946612107264519E-6
93                       60000                    1.4209572695448998E-6
93                       61000                    7.338165388855479E-7
93                       62000                    6.595352777520951E-7
93                       63000                    1.2108244257932232E-6
93                       64000                    7.601890260030873E-7
93                       65000                    6.546843278212724E-7
93                       66000                    2.2559209227284725E-7
93                       67000                    1.1026349748187048E-6
93                       68000                    2.638424160957353E-7
93                       69000                    9.766733544780277E-7
93                       70000                    6.649910698881842E-7
93                       71000                    6.058674162009892E-7
93                       72000                    7.033780861870898E-7
93                       73000                    7.083929718274047E-7
93                       74000                    1.0481543974629817E-6
93                       75000                    5.439612547920086E-7
93                       76000                    7.337836039630793E-7
93                       77000                    1.2547927113341297E-6
93                       78000                    9.234612637393712E-7
93                       79000                    3.5289034068313265E-7
93                       80000                    6.563412009420941E-7
93                       81000                    1.0228195350330622E-6
93                       82000                    1.4951462029612585E-6
93                       83000                    8.509979707304001E-7
93                       84000                    6.601863044028803E-7
93                       85000                    7.331758650957049E-7
93                       86000                    1.1173014232393885E-6
93                       87000                    1.6323134119114374E-6
93                       88000                    9.6197278421605E-7
93                       89000                    8.285417844936513E-7
93                       90000                    9.505518134312062E-7
93                       91000                    1.5030853113781642E-6
93                       92000                    1.364950693998153E-6
93                       93000                    9.213350826264267E-7
93                       94000                    9.791505629362885E-7
93                       95000                    1.6814678655634179E-6
93                       96000                    1.0223627694056097E-6
93                       97000                    7.878421302515951E-7
93                       98000                    1.5486737847330315E-6
93                       99000                    9.696537794720184E-7
93                       100000                   1.5778954833713056E-6
94                       10000                    2.7995382123936426E-6
94                       11000                    5.54414359513168E-7
94                       12000                    6.64392729841073E-7
94                       13000                    1.3933175468463299E-6
94                       14000                    4.559141144857759E-7
94                       15000                    5.513581713489992E-7
94                       16000                    1.5000585363764583E-6
94                       17000                    4.32381026931281E-7
94                       18000                    3.94294879753184E-7
94                       19000                    9.180958103374378E-7
94                       20000                    5.584304379480913E-7
94                       21000                    3.2610491286869324E-7
94                       22000                    4.0460929386598907E-7
94                       23000                    8.492283615824146E-7
94                       24000                    3.8959340855410197E-7
94                       25000                    3.368104775957829E-7
94                       26000                    5.270895471994347E-7
94                       27000                    9.411737618279259E-7
94                       28000                    7.541436176243435E-7
94                       29000                    7.206709254364474E-7
94                       30000                    8.481075929748406E-7
94                       31000                    1.1819931861039114E-6
94                       32000                    1.6019320136431744E-6
94                       33000                    1.142372793016955E-6
94                       34000                    9.091528660427008E-7
94                       35000                    1.061559636219392E-6
94                       36000                    1.8870903426479955E-6
94                       37000                    1.4619977292484833E-6
94                       38000                    8.931641945423787E-7
94                       39000                    8.431251905346433E-7
94                       40000                    1.226115965045999E-6
94                       41000                    2.1532778519455996E-6
94                       42000                    1.0865036314771456E-6
94                       43000                    7.719831673947331E-7
94                       44000                    8.263242162403594E-7
94                       45000                    1.3746987028924605E-6
94                       46000                    1.7085633530353736E-6
94                       47000                    8.805277211066627E-7
94                       48000                    7.044311344367136E-7
94                       49000                    8.328325468288246E-7
94                       50000                    1.5192288162645063E-6
94                       51000                    1.3533067082529414E-6
94                       52000                    7.689483522834693E-7
94                       53000                    6.733369333161978E-7
94                       54000                    8.73708641269891E-7
94                       55000                    1.6605436907217262E-6
94                       56000                    1.0595272427927452E-6
94                       57000                    6.838890218575722E-7
94                       58000                    6.940454655916039E-7
94                       59000                    1.1305332838197294E-6
94                       60000                    1.3144044780289196E-6
94                       61000                    7.00457104333428E-7
94                       62000                    6.45357878016078E-7
94                       63000                    1.0724782703181914E-6
94                       64000                    8.05266424348635E-7
94                       65000                    7.420876714056696E-7
94                       66000                    2.529785339124377E-7
94                       67000                    8.043463917697003E-7
94                       68000                    2.1984122094662535E-7
94                       69000                    9.211811111013291E-7
94                       70000                    7.636306640517258E-7
94                       71000                    3.771042081595878E-7
94                       72000                    6.589651674958458E-7
94                       73000                    6.405353609088058E-7
94                       74000                    1.1486395708838408E-6
94                       75000                    5.881972964352609E-7
94                       76000                    7.460892532015236E-7
94                       77000                    1.1811637444456111E-6
94                       78000                    9.627745689969895E-7
94                       79000                    6.443904426411089E-7
94                       80000                    6.923345284016232E-7
94                       81000                    1.0663855488425409E-6
94                       82000                    1.318229531122759E-6
94                       83000                    8.164065471205578E-7
94                       84000                    6.624648158434985E-7
94                       85000                    7.371883299327843E-7
94                       86000                    1.2183402005869182E-6
94                       87000                    1.6988772221342887E-6
94                       88000                    9.739455081777706E-7
94                       89000                    7.890695174860503E-7
94                       90000                    9.15252388155234E-7
94                       91000                    1.3854061721008088E-6
94                       92000                    1.4443731629336604E-6
94                       93000                    9.723994191005544E-7
94                       94000                    9.510813287002743E-7
94                       95000                    1.59748131375359E-6
94                       96000                    1.1890500601974992E-6
94                       97000                    8.496585734847434E-7
94                       98000                    1.4713285001397222E-6
94                       99000                    7.607954114429258E-7
94                       100000                   6.525531347194843E-7
95                       10000                    2.7623057835942695E-6
95                       11000                    5.504322626010859E-7
95                       12000                    6.628914758569127E-7
95                       13000                    1.3935847681826867E-6
95                       14000                    4.5775330199380294E-7
95                       15000                    5.578564864077903E-7
95                       16000                    1.4671320302888224E-6
95                       17000                    4.2945019041442085E-7
95                       18000                    3.950804689819645E-7
95                       19000                    9.33418795329234E-7
95                       20000                    5.511562576543125E-7
95                       21000                    3.243545397284852E-7
95                       22000                    4.042906910154986E-7
95                       23000                    8.467054265394987E-7
95                       24000                    3.895849709394704E-7
95                       25000                    3.387035502814354E-7
95                       26000                    5.337957302204879E-7
95                       27000                    9.384796716155878E-7
95                       28000                    7.447618995034462E-7
95                       29000                    7.156851754713029E-7
95                       30000                    8.459887526399876E-7
95                       31000                    1.1816140392727912E-6
95                       32000                    1.5942740399924817E-6
95                       33000                    1.1380360169328236E-6
95                       34000                    9.096984345837833E-7
95                       35000                    1.0665153679574037E-6
95                       36000                    1.893131322679131E-6
95                       37000                    1.4507909307323676E-6
95                       38000                    8.937016476458193E-7
95                       39000                    8.497195730441086E-7
95                       40000                    1.2482067469367563E-6
95                       41000                    2.134988792668306E-6
95                       42000                    1.0677417158066998E-6
95                       43000                    7.663322643951591E-7
95                       44000                    8.266953255494955E-7
95                       45000                    1.389207631638661E-6
95                       46000                    1.6932056702311766E-6
95                       47000                    8.738867127977764E-7
95                       48000                    7.031737653415419E-7
95                       49000                    8.35963049433821E-7
95                       50000                    1.5307689715098577E-6
95                       51000                    1.3413372098287812E-6
95                       52000                    7.676134090889279E-7
95                       53000                    6.76611780082105E-7
95                       54000                    8.848131752837154E-7
95                       55000                    1.6614118603711403E-6
95                       56000                    1.0439687270755403E-6
95                       57000                    6.874891446351299E-7
95                       58000                    7.093085207178427E-7
95                       59000                    1.1554099522881814E-6
95                       60000                    1.2115878047681204E-6
95                       61000                    6.752231503043445E-7
95                       62000                    6.571882296506088E-7
95                       63000                    9.641625717913652E-7
95                       64000                    7.964687829432395E-7
95                       65000                    6.858092684549914E-7
95                       66000                    3.360427538817876E-7
95                       67000                    5.2123776054023E-7
95                       68000                    3.639585892818632E-8
95                       69000                    8.050914461396377E-7
95                       70000                    6.562638879535779E-7
95                       71000                    4.411897494537741E-8
95                       72000                    6.54427638181153E-7
95                       73000                    6.311921880126972E-7
95                       74000                    1.1928940908264274E-6
95                       75000                    1.9958287860322055E-7
95                       76000                    7.446673358794746E-7
95                       77000                    1.1298651520834783E-6
95                       78000                    9.97265639747604E-7
95                       79000                    5.945159562329627E-7
95                       80000                    7.117014420691821E-7
95                       81000                    1.0581017399255342E-6
95                       82000                    1.383130981371599E-6
95                       83000                    8.214136044021232E-7
95                       84000                    6.794843255344436E-7
95                       85000                    7.828489878956517E-7
95                       86000                    1.304001959669658E-6
95                       87000                    1.5718771970567534E-6
95                       88000                    8.93468271052879E-7
95                       89000                    7.503124270432168E-7
95                       90000                    8.827654598738856E-7
95                       91000                    1.467512642593753E-6
95                       92000                    1.4801110607886856E-6
95                       93000                    9.366422477501984E-7
95                       94000                    8.889512489975265E-7
95                       95000                    1.364364973449301E-6
95                       96000                    1.3006965240797282E-6
95                       97000                    9.07399574781337E-7
95                       98000                    1.3972001877544741E-6
95                       99000                    8.310825504674009E-7
95                       100000                   9.98578511512134E-7
96                       10000                    2.7074352599805137E-6
96                       11000                    5.459795039250883E-7
96                       12000                    6.625871813059621E-7
96                       13000                    1.3867627452896136E-6
96                       14000                    4.589552139071535E-7
96                       15000                    5.648033171872058E-7
96                       16000                    1.4316261372121426E-6
96                       17000                    4.2702865782112637E-7
96                       18000                    3.9756447783935254E-7
96                       19000                    9.598376003735076E-7
96                       20000                    5.400786966609229E-7
96                       21000                    3.221030163108773E-7
96                       22000                    4.0502858170838785E-7
96                       23000                    8.453392795656535E-7
96                       24000                    3.889550463034793E-7
96                       25000                    3.4120347354293346E-7
96                       26000                    5.433675009247598E-7
96                       27000                    9.36574656045554E-7
96                       28000                    7.357592278713434E-7
96                       29000                    7.124013105899117E-7
96                       30000                    8.476649854860181E-7
96                       31000                    1.1907735779112832E-6
96                       32000                    1.5856930517581642E-6
96                       33000                    1.123971331752781E-6
96                       34000                    9.069989962254101E-7
96                       35000                    1.075078624124879E-6
96                       36000                    1.9151924343088034E-6
96                       37000                    1.4288534157658392E-6
96                       38000                    8.93398296829039E-7
96                       39000                    8.626700802451454E-7
96                       40000                    1.2956934496582443E-6
96                       41000                    2.092163450484529E-6
96                       42000                    1.0348500514565078E-6
96                       43000                    7.597174546013424E-7
96                       44000                    8.364220010097907E-7
96                       45000                    1.443962219810751E-6
96                       46000                    1.6314651412574354E-6
96                       47000                    8.529647807629052E-7
96                       48000                    7.005666411251434E-7
96                       49000                    8.509598859608611E-7
96                       50000                    1.587850655767077E-6
96                       51000                    1.2857541823974917E-6
96                       52000                    7.527694439740518E-7
96                       53000                    6.783943904649918E-7
96                       54000                    9.105768665617935E-7
96                       55000                    1.6875689258607517E-6
96                       56000                    1.0104030794978256E-6
96                       57000                    6.909774531074099E-7
96                       58000                    7.37597340614939E-7
96                       59000                    1.2082166618059882E-6
96                       60000                    1.0869814688447051E-6
96                       61000                    6.568763228346845E-7
96                       62000                    7.21642897130018E-7
96                       63000                    8.772136319593842E-7
96                       64000                    7.140526129597341E-7
96                       65000                    6.314687995699199E-7
96                       66000                    4.378063227087402E-7
96                       67000                    1.1044820482650485E-7
96                       68000                    1.049009726688975E-6
96                       69000                    4.450045935743131E-7
96                       70000                    6.581813317147467E-7
96                       71000                    5.00609721374023E-7
96                       72000                    3.8289953457599217E-7
96                       73000                    6.893241491291548E-7
96                       74000                    1.0439480440906076E-6
96                       75000                    6.63620434935715E-7
96                       76000                    6.054860397923745E-7
96                       77000                    1.1630165040640652E-6
96                       78000                    9.082517901025578E-7
96                       79000                    6.941313131507997E-7
96                       80000                    6.985210226339845E-7
96                       81000                    1.0567915905187143E-6
96                       82000                    1.249622367905307E-6
96                       83000                    8.424553240770486E-7
96                       84000                    7.021615217089195E-7
96                       85000                    8.34445950528506E-7
96                       86000                    1.4027910933512442E-6
96                       87000                    1.2250050999734019E-6
96                       88000                    8.487044539633695E-7
96                       89000                    7.414208838164388E-7
96                       90000                    9.236583087528893E-7
96                       91000                    1.6823876419342188E-6
96                       92000                    1.3212562247421321E-6
96                       93000                    8.43106846650322E-7
96                       94000                    8.912106418242846E-7
96                       95000                    1.5108068136996605E-6
96                       96000                    1.117178855637422E-6
96                       97000                    9.149226812223668E-7
96                       98000                    1.352938923250099E-6
96                       99000                    1.27505791684225E-6
96                       100000                   9.644403613698917E-7
97                       10000                    2.6509086424647417E-6
97                       11000                    5.419110531988612E-7
97                       12000                    6.61767955509483E-7
97                       13000                    1.3842641463750569E-6
97                       14000                    4.6000997945092374E-7
97                       15000                    5.697440448212691E-7
97                       16000                    1.4085952332070285E-6
97                       17000                    4.2625748995131075E-7
97                       18000                    4.003654038703089E-7
97                       19000                    9.833458488593E-7
97                       20000                    5.312630478475552E-7
97                       21000                    3.199721967649955E-7
97                       22000                    4.043290600706054E-7
97                       23000                    8.464295931467213E-7
97                       24000                    3.901674438261438E-7
97                       25000                    3.436684535724899E-7
97                       26000                    5.500858258078323E-7
97                       27000                    9.374969649327845E-7
97                       28000                    7.335837766314417E-7
97                       29000                    7.127676121450829E-7
97                       30000                    8.504785038222857E-7
97                       31000                    1.1991950279107183E-6
97                       32000                    1.5826987075043668E-6
97                       33000                    1.113241229068481E-6
97                       34000                    9.022771970374126E-7
97                       35000                    1.0748700465992142E-6
97                       36000                    1.9221367866710454E-6
97                       37000                    1.4268893118527122E-6
97                       38000                    8.965425364792103E-7
97                       39000                    8.711425028349071E-7
